"text","relation"
"Our results demonstrate that both <e1>cisplatin</e1> and paclitaxel cause early <e2>mitochondrial impairment</e2> with loss of membrane potential and induction of autophagic vacuoles in neurons.","Positive_Correlation"
"In conclusion mitochondrial toxicity is an early common event both in <e1>paclitaxel</e1> and cisplatin induced <e2>neurotoxicity</e2>.","Positive_Correlation"
"In conclusion mitochondrial toxicity is an early common event both in <e1>paclitaxel</e1> and cisplatin induced <e2>neurotoxicity</e2>.","Positive_Correlation"
"In conclusion mitochondrial toxicity is an early common event both in <e1>paclitaxel</e1> and cisplatin induced <e2>neurotoxicity</e2>.","Positive_Correlation"
"Our results demonstrate that both cisplatin and <e1>paclitaxel</e1> cause early <e2>mitochondrial impairment</e2> with loss of membrane potential and induction of autophagic vacuoles in neurons.","Positive_Correlation"
"Our results demonstrate that both cisplatin and <e1>paclitaxel</e1> cause early <e2>mitochondrial impairment</e2> with loss of membrane potential and induction of autophagic vacuoles in neurons.","Positive_Correlation"
"Our results demonstrate that both cisplatin and <e1>paclitaxel</e1> cause early <e2>mitochondrial impairment</e2> with loss of membrane potential and induction of autophagic vacuoles in neurons.","Positive_Correlation"
"We used an in vitro model of chemotherapy induced <e1>peripheral neuropathy</e1> that closely mimic the in vivo condition by exposing primary cultures of dorsal root ganglion (DRG) sensory neurons to paclitaxel and <e2>cisplatin</e2>, two widely used and highly effective chemotherapeutic drugs.","Positive_Correlation"
"We used an in vitro model of chemotherapy induced <e1>peripheral neuropathy</e1> that closely mimic the in vivo condition by exposing primary cultures of dorsal root ganglion (DRG) sensory neurons to <e2>paclitaxel</e2> and cisplatin, two widely used and highly effective chemotherapeutic drugs.","Positive_Correlation"
"<e1>Alpha-lipoic acid</e1> exerts neuroprotective effects against chemotherapy induced neurotoxicity in sensory neurons: it rescues the mitochondrial toxicity and induces the expression of <e2>frataxin</e2>, an essential mitochondrial protein with anti-oxidant and chaperone properties.","Positive_Correlation"
"<e1>Alpha-lipoic acid</e1> exerts neuroprotective effects against chemotherapy induced neurotoxicity in sensory neurons: it rescues the mitochondrial toxicity and induces the expression of <e2>frataxin</e2>, an essential mitochondrial protein with anti-oxidant and chaperone properties.","Positive_Correlation"
"This approach allowed investigating the efficacy of <e1>alpha-lipoic acid</e1> in preventing <e2>axonal damage</e2> and apoptosis and the function and ultrastructural morphology of mitochondria after exposure to toxic agents and alpha-lipoic acid.","Negative_Correlation"
"This approach allowed investigating the efficacy of <e1>alpha-lipoic acid</e1> in preventing <e2>axonal damage</e2> and apoptosis and the function and ultrastructural morphology of mitochondria after exposure to toxic agents and alpha-lipoic acid.","Negative_Correlation"
"This approach allowed investigating the efficacy of <e1>alpha-lipoic acid</e1> in preventing <e2>axonal damage</e2> and apoptosis and the function and ultrastructural morphology of mitochondria after exposure to toxic agents and alpha-lipoic acid.","Negative_Correlation"
"This approach allowed investigating the efficacy of <e1>alpha-lipoic acid</e1> in preventing <e2>axonal damage</e2> and apoptosis and the function and ultrastructural morphology of mitochondria after exposure to toxic agents and alpha-lipoic acid.","Negative_Correlation"
"This approach allowed investigating the efficacy of <e1>alpha-lipoic acid</e1> in preventing <e2>axonal damage</e2> and apoptosis and the function and ultrastructural morphology of mitochondria after exposure to toxic agents and alpha-lipoic acid.","Negative_Correlation"
"These findings suggest that <e1>alpha-lipoic acid</e1> might reduce the risk of developing <e2>peripheral nerve toxicity</e2> in patients undergoing chemotherapy and encourage further confirmatory clinical trials.","Negative_Correlation"
"These findings suggest that <e1>alpha-lipoic acid</e1> might reduce the risk of developing <e2>peripheral nerve toxicity</e2> in patients undergoing chemotherapy and encourage further confirmatory clinical trials.","Negative_Correlation"
"These findings suggest that <e1>alpha-lipoic acid</e1> might reduce the risk of developing <e2>peripheral nerve toxicity</e2> in patients undergoing chemotherapy and encourage further confirmatory clinical trials.","Negative_Correlation"
"These findings suggest that <e1>alpha-lipoic acid</e1> might reduce the risk of developing <e2>peripheral nerve toxicity</e2> in patients undergoing chemotherapy and encourage further confirmatory clinical trials.","Negative_Correlation"
"These findings suggest that <e1>alpha-lipoic acid</e1> might reduce the risk of developing <e2>peripheral nerve toxicity</e2> in patients undergoing chemotherapy and encourage further confirmatory clinical trials.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced <e2>neurotoxicity</e2>, if mitochondrial damage plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced <e2>neurotoxicity</e2>, if mitochondrial damage plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced <e2>neurotoxicity</e2>, if mitochondrial damage plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced <e2>neurotoxicity</e2>, if mitochondrial damage plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"<e1>Alpha-lipoic acid</e1> exerts neuroprotective effects against chemotherapy induced <e2>neurotoxicity</e2> in sensory neurons: it rescues the mitochondrial toxicity and induces the expression of frataxin, an essential mitochondrial protein with anti-oxidant and chaperone properties.","Negative_Correlation"
"<e1>Alpha-lipoic acid</e1> exerts neuroprotective effects against chemotherapy induced <e2>neurotoxicity</e2> in sensory neurons: it rescues the mitochondrial toxicity and induces the expression of frataxin, an essential mitochondrial protein with anti-oxidant and chaperone properties.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced <e2>neurotoxicity</e2>, if mitochondrial damage plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced neurotoxicity, if <e2>mitochondrial damage</e2> plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced neurotoxicity, if <e2>mitochondrial damage</e2> plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced neurotoxicity, if <e2>mitochondrial damage</e2> plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced neurotoxicity, if <e2>mitochondrial damage</e2> plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"<e1>Alpha-lipoic acid</e1> exerts neuroprotective effects against chemotherapy induced neurotoxicity in sensory neurons: it rescues the <e2>mitochondrial toxicity</e2> and induces the expression of frataxin, an essential mitochondrial protein with anti-oxidant and chaperone properties.","Negative_Correlation"
"<e1>Alpha-lipoic acid</e1> exerts neuroprotective effects against chemotherapy induced neurotoxicity in sensory neurons: it rescues the <e2>mitochondrial toxicity</e2> and induces the expression of frataxin, an essential mitochondrial protein with anti-oxidant and chaperone properties.","Negative_Correlation"
"The study investigates if <e1>alpha-lipoic acid</e1> is neuroprotective against chemotherapy induced neurotoxicity, if <e2>mitochondrial damage</e2> plays a critical role in toxic neurodegenerative cascade, and if neuroprotective effects of alpha-lipoic acid depend on mitochondria protection.","Negative_Correlation"
"Bortezomib and <e1>dexamethasone</e1> as salvage therapy in patients with relapsed/refractory <e2>multiple myeloma</e2>: analysis of long-term clinical outcomes.","Negative_Correlation"
"<e1>Bortezomib</e1> and <e2>dexamethasone</e2> as salvage therapy in patients with relapsed/refractory multiple myeloma: analysis of long-term clinical outcomes.","Cotreatment"
"<e1>Bortezomib</e1> and dexamethasone as salvage therapy in patients with relapsed/refractory <e2>multiple myeloma</e2>: analysis of long-term clinical outcomes.","Negative_Correlation"
"Bortezomib (bort)-<e1>dexamethasone</e1> (dex) is an effective therapy for relapsed/refractory (R/R) <e2>multiple myeloma</e2> (MM).","Negative_Correlation"
"Bortezomib (bort)-<e1>dex</e1>amethasone (dex) is an effective therapy for relapsed/refractory (R/R) <e2>multiple myeloma</e2> (MM).","Negative_Correlation"
"Bortezomib (bort)-<e1>dex</e1>amethasone (dex) is an effective therapy for relapsed/refractory (R/R) <e2>multiple myeloma</e2> (MM).","Negative_Correlation"
"Bortezomib (bort)-<e1>dex</e1>amethasone (dex) is an effective therapy for relapsed/refractory (R/R) <e2>multiple myeloma</e2> (MM).","Negative_Correlation"
"Bortezomib (bort)-<e1>dex</e1>amethasone (dex) is an effective therapy for relapsed/refractory (R/R) <e2>multiple myeloma</e2> (MM).","Negative_Correlation"
"Bortezomib (bort)-<e1>dex</e1>amethasone (dex) is an effective therapy for relapsed/refractory (R/R) <e2>multiple myeloma</e2> (MM).","Negative_Correlation"
"Bortezomib (bort)-<e1>dex</e1>amethasone (dex) is an effective therapy for relapsed/refractory (R/R) <e2>multiple myeloma</e2> (MM).","Negative_Correlation"
"<e1>Bortezomib</e1> (bort)-<e2>dexamethasone</e2> (dex) is an effective therapy for relapsed/refractory (R/R) multiple myeloma (MM).","Cotreatment"
"Bortezomib (<e1>bort</e1>)-<e2>dexamethasone</e2> (dex) is an effective therapy for relapsed/refractory (R/R) multiple myeloma (MM).","Cotreatment"
"Bortezomib (<e1>bort</e1>)-<e2>dexamethasone</e2> (dex) is an effective therapy for relapsed/refractory (R/R) multiple myeloma (MM).","Cotreatment"
"Bortezomib (<e1>bort</e1>)-<e2>dexamethasone</e2> (dex) is an effective therapy for relapsed/refractory (R/R) multiple myeloma (MM).","Cotreatment"
"Bortezomib (<e1>bort</e1>)-<e2>dexamethasone</e2> (dex) is an effective therapy for relapsed/refractory (R/R) multiple myeloma (MM).","Cotreatment"
