"text","relation"
"Synthesis and evaluation of <e1>carbamoylmethylene</e1> linked prodrugs of BMS-582949, a clinical <e2>p38α</e2> inhibitor.","Downregulator"
"Synthesis and evaluation of carbamoylmethylene linked prodrugs of <e1>BMS-582949</e1>, a clinical <e2>p38α</e2> inhibitor.","Downregulator"
"AIM: To study the changes in the expression and phosphorylation of cAMP response element binding protein (<e2>CREB</e2>) in the rat nucleus accumbens after chronic <e1>ethanol</e1> intake and its withdrawal.","Not"
"AIM: To study the changes in the expression and phosphorylation of cAMP response element binding protein (<e2>CREB</e2>) in the rat nucleus accumbens after chronic <e1>ethanol</e1> intake and its withdrawal.","Not"
"<e1>Naloxone</e1> (alone) treatment of rats had no effect on the levels of CREB and <e2>p-CREB</e2> protein in the nucleus accumbens.","Not"
"<e1>Naloxone</e1> (alone) treatment of rats had no effect on the levels of <e2>CREB</e2> and p-CREB protein in the nucleus accumbens.","Not"
"AIM: To study the changes in the expression and phosphorylation of cAMP response element binding protein (<e2>CREB</e2>) in the rat nucleus accumbens after chronic <e1>ethanol</e1> intake and its withdrawal.","Regulator"
"Changes of phosphorylation of <e2>cAMP response element binding protein</e2> in rat nucleus accumbens after chronic <e1>ethanol</e1> intake: naloxone reversal.","Regulator"
"Changes of phosphorylation of <e2>cAMP response element binding protein</e2> in rat nucleus accumbens after chronic <e1>ethanol</e1> intake: naloxone reversal.","Regulator"
"Changes of phosphorylation of <e2>cAMP response element binding protein</e2> in rat nucleus accumbens after chronic ethanol intake: <e1>naloxone</e1> reversal.","Regulator"
"Changes of phosphorylation of <e2>cAMP response element binding protein</e2> in rat nucleus accumbens after chronic <e1>ethanol</e1> intake: naloxone reversal.","Regulator"
"However, when <e1>naloxone</e1> was administered concurrently with ethanol treatment, it antagonized the down-regulation of p-<e2>CREB</e2> protein in the nucleus accumbens (142 %) of rats exposed to ethanol.","Upregulator"
"AIM: To study the changes in the expression and phosphorylation of cAMP response element binding protein (<e2>CREB</e2>) in the rat nucleus accumbens after chronic <e1>ethanol</e1> intake and its withdrawal.","Downregulator"
"RESULTS: Ethanol given to rats in drinking water decreased the level of <e2>p-CREB</e2> protein in the nucleus accumbens (-75 %) at the time of exposure to <e1>ethanol</e1>.","Downregulator"
"RESULTS: Ethanol given to rats in drinking water decreased the level of <e2>p-CREB</e2> protein in the nucleus accumbens (-75 %) at the time of exposure to <e1>ethanol</e1>.","Downregulator"
"RESULTS: Ethanol given to rats in drinking water decreased the level of <e2>p-CREB</e2> protein in the nucleus accumbens (-75 %) at the time of exposure to <e1>ethanol</e1>.","Downregulator"
"RESULTS: Ethanol given to rats in drinking water decreased the level of <e2>p-CREB</e2> protein in the nucleus accumbens (-75 %) at the time of exposure to <e1>ethanol</e1>.","Downregulator"
"RESULTS: <e1>Ethanol</e1> given to rats in drinking water decreased the level of <e2>p-CREB</e2> protein in the nucleus accumbens (-75 %) at the time of exposure to ethanol.","Downregulator"
"Adenosine, an enzymatic ATP degradation product, acts at prejunctional A1 <e1>adenosine</e1> receptors (<e2>A1Rs</e2>) to inhibit NE release.","Not"
"Adenosine, an enzymatic ATP degradation product, acts at prejunctional A1 <e1>adenosine</e1> receptors (<e2>A1Rs</e2>) to inhibit NE release.","Regulator"
"<e1>Adenosine</e1>, an enzymatic ATP degradation product, acts at prejunctional <e2>A1 adenosine receptors</e2> (A1Rs) to inhibit NE release.","Regulator"
"The <e2>A2A adenosine receptor</e2> agonist CGS21680 (<e1>C23H29N7O6.HCl.xH2O</e1>) (0.001-0.1 μM) did not alter NE oxidation currents.","Agonist"
"Adenosine and N(6)-cyclopentyl-adenosine (<e1>CPA</e1>, <e2>A1R</e2> agonist) constricted MVs but not MAs.","Agonist"
"<e1>Adenosine</e1>, an enzymatic ATP degradation product, acts at prejunctional A1 adenosine receptors (<e2>A1R</e2>s) to inhibit NE release.","Agonist"
"Adenosine and <e1>N(6)-cyclopentyl-adenosine</e1> (CPA, <e2>A1R</e2> agonist) constricted MVs but not MAs.","Agonist"
"The <e2>A2A adenosine receptor</e2> agonist <e1>CGS21680</e1> (C23H29N7O6.HCl.xH2O) (0.001-0.1 μM) did not alter NE oxidation currents.","Agonist"
"<e1>Pasireotide</e1> (Signifor(®)) is a new subcutaneous somatostatin analogue that acts via <e2>somatostatin receptors</e2> to inhibit the secretion of corticotropin from the pituitary adenoma in patients with Cushing's disease.","Regulator"
"Pasireotide (<e1>Signifor</e1>(®)) is a new subcutaneous somatostatin analogue that acts via <e2>somatostatin receptors</e2> to inhibit the secretion of corticotropin from the pituitary adenoma in patients with Cushing's disease.","Regulator"
"<e1>Pasireotide</e1> has a receptor binding profile that is distinct from that of other somatostatin analogues, binding with high affinity to <e2>somatostatin receptor subtype 5</e2>, which is strongly over expressed in corticotroph adenoma cells.","Regulator"
"<e1>Pasireotide</e1> (Signifor(®)) is a new subcutaneous somatostatin analogue that acts via somatostatin receptors to inhibit the secretion of <e2>corticotropin</e2> from the pituitary adenoma in patients with Cushing's disease.","Downregulator"
"Pasireotide (<e1>Signifor</e1>(®)) is a new subcutaneous somatostatin analogue that acts via somatostatin receptors to inhibit the secretion of <e2>corticotropin</e2> from the pituitary adenoma in patients with Cushing's disease.","Downregulator"
"<e1>SB365</e1>, Pulsatilla saponin D suppresses the proliferation of human colon cancer cells and induces apoptosis by modulating the <e2>AKT</e2>/mTOR signalling pathway.","Regulator"
"<e1>SB365</e1>, Pulsatilla saponin D suppresses the proliferation of human colon cancer cells and induces apoptosis by modulating the AKT/<e2>mTOR</e2> signalling pathway.","Regulator"
"SB365, <e1>Pulsatilla saponin D</e1> suppresses the proliferation of human colon cancer cells and induces apoptosis by modulating the <e2>AKT</e2>/mTOR signalling pathway.","Regulator"
"SB365, <e1>Pulsatilla saponin D</e1> suppresses the proliferation of human colon cancer cells and induces apoptosis by modulating the AKT/<e2>mTOR</e2> signalling pathway.","Regulator"
"Also, <e1>SB365</e1> showed anti-angiogenic activity by decreasing the expression of <e2>HIF-1α</e2> and VEGF.","Downregulator"
"Also, <e1>SB365</e1> showed anti-angiogenic activity by decreasing the expression of HIF-1α and <e2>VEGF</e2>.","Downregulator"
"<e1>SB365</e1>, Pulsatilla saponin D suppresses the proliferation of human colon cancer cells and induces apoptosis by modulating the <e2>AKT</e2>/mTOR signalling pathway.","Downregulator"
"<e1>SB365</e1>, Pulsatilla saponin D suppresses the proliferation of human colon cancer cells and induces apoptosis by modulating the AKT/<e2>mTOR</e2> signalling pathway.","Downregulator"
"<e1>SB365</e1>, Pulsatilla saponin D suppresses the proliferation of human colon cancer cells and induces apoptosis by modulating the <e2>AKT</e2>/mTOR signalling pathway.","Downregulator"
"<e1>SB365</e1>, Pulsatilla saponin D suppresses the proliferation of human colon cancer cells and induces apoptosis by modulating the AKT/<e2>mTOR</e2> signalling pathway.","Downregulator"
"Then the cells were treated with various concentrations of apoE3, <e2>lactoferrin</e2> and bovine serum albumin with or without 100 microg/ml of <e1>GMC</e1>, and the SGLT1-dependent methyl alpha-D-glucopyranoside (AMG) uptake and levels of SGLT1 expression were determined.","Not"
"Then the cells were treated with various concentrations of apoE3, lactoferrin and bovine serum <e2>albumin</e2> with or without 100 microg/ml of <e1>GMC</e1>, and the SGLT1-dependent methyl alpha-D-glucopyranoside (AMG) uptake and levels of SGLT1 expression were determined.","Not"
"Apolipoprotein E3 (apoE3) safeguards pig proximal tubular LLC-PK1 cells against reduction in <e2>SGLT1</e2> activity induced by gentamicin C.
Megalin, a family of endocytic receptors related to the low-density lipoprotein (LDL) receptor, is a major pathway for proximal tubular <e1>aminoglycoside</e1> accumulation.","Downregulator"
"Apolipoprotein E3 (apoE3) safeguards pig proximal tubular LLC-PK1 cells against reduction in <e2>SGLT1</e2> activity induced by <e1>gentamicin C</e1>.
Megalin, a family of endocytic receptors related to the low-density lipoprotein (LDL) receptor, is a major pathway for proximal tubular aminoglycoside accumulation.","Downregulator"
"In this study, using a model of gentamicin C (<e1>GMC</e1>)-induced reduction in <e2>SGLT1</e2> activity, we examined whether ligands for megalin protect LLC-PK1 cells from the GMC-induced reduction in SGLT1 activity.","Downregulator"
"In this study, using a model of gentamicin C (<e1>GMC</e1>)-induced reduction in <e2>SGLT1</e2> activity, we examined whether ligands for megalin protect LLC-PK1 cells from the GMC-induced reduction in SGLT1 activity.","Downregulator"
"Apolipoprotein E3 (apoE3) safeguards pig proximal tubular LLC-PK1 cells against reduction in <e2>SGLT1</e2> activity induced by <e1>gentamicin C</e1>.
Megalin, a family of endocytic receptors related to the low-density lipoprotein (LDL) receptor, is a major pathway for proximal tubular aminoglycoside accumulation.","Downregulator"
"Then the cells were treated with various concentrations of apoE3, lactoferrin and bovine serum albumin with or without 100 microg/ml of GMC, and the <e2>SGLT1</e2>-dependent <e1>methyl alpha-D-glucopyranoside</e1> (AMG) uptake and levels of SGLT1 expression were determined.","Substrate"
"Then the cells were treated with various concentrations of apoE3, lactoferrin and bovine serum albumin with or without 100 microg/ml of GMC, and the <e2>SGLT1</e2>-dependent methyl alpha-D-glucopyranoside (<e1>AMG</e1>) uptake and levels of SGLT1 expression were determined.","Substrate"
"Apolipoprotein E3 (apoE3) safeguards pig proximal tubular LLC-PK1 cells against reduction in SGLT1 activity induced by gentamicin C.
Megalin, a family of <e2>endocytic receptors</e2> related to the low-density lipoprotein (LDL) receptor, is a major pathway for proximal tubular <e1>aminoglycoside</e1> accumulation.","Substrate"
"Apolipoprotein E3 (apoE3) safeguards pig proximal tubular LLC-PK1 cells against reduction in SGLT1 activity induced by gentamicin C.
Megalin, a family of endocytic receptors related to the <e2>low-density lipoprotein (LDL) receptor</e2>, is a major pathway for proximal tubular <e1>aminoglycoside</e1> accumulation.","Substrate"
"Actions of <e1>nizatidine</e1>, a selective <e2>histamine H2-receptor</e2> antagonist, on gastric acid secretion in dogs, rats and frogs.","Antagonist"
"<e1>Nizatidine</e1> (LY139037), a selective <e2>histamine H2-receptor</e2> antagonist, is a potent inhibitor of gastric acid secretion.","Antagonist"
"Nizatidine (<e1>LY139037</e1>), a selective <e2>histamine H2-receptor</e2> antagonist, is a potent inhibitor of gastric acid secretion.","Antagonist"
"Based on these suggestions, the rational redesign of <e1>furanopyrimidine</e1> 24 (clog P=7.41; <e2>Aurora A</e2> IC(50) =43 nM; HCT-116 IC(50) =400 nM) led to the identification of quinazoline 67 (clog P=5.28; Aurora A IC(50) =25 nM; HCT-116 IC(50) =23 nM).","Downregulator"
"Based on these suggestions, the rational redesign of furanopyrimidine 24 (clog P=7.41; <e2>Aurora A</e2> IC(50) =43 nM; HCT-116 IC(50) =400 nM) led to the identification of <e1>quinazoline</e1> 67 (clog P=5.28; Aurora A IC(50) =25 nM; HCT-116 IC(50) =23 nM).","Downregulator"
"Three different 3D-QSAR models were built and validated by using a set of 66 <e1>pyrazole</e1> (Model I) and furanopyrimidine (Model II) compounds with IC(50) values toward <e2>Aurora kinase A</e2> ranging from 33 nM to 10.5 μM.","Downregulator"
"Three different 3D-QSAR models were built and validated by using a set of 66 pyrazole (Model I) and <e1>furanopyrimidine</e1> (Model II) compounds with IC(50) values toward <e2>Aurora kinase A</e2> ranging from 33 nM to 10.5 μM.","Downregulator"
"3D-QSAR-assisted drug design: identification of a potent <e1>quinazoline</e1>-based <e2>Aurora kinase</e2> inhibitor.","Downregulator"
"Thus prolonged activation of NMDA receptors in hippocampal neurons reduced <e2>GABAR δ subunit</e2> expression through <e1>Ca2+</e1> entry and at least in part by ERK1/2 activation.","Downregulator"
"Chelation of calcium ions by BAPTA-AM or blockade of <e2>ERK1/2</e2> activation by <e1>UO126</e1> also prevented the NMDA effects.","Downregulator"
"In this report, we demonstrate the utility of reversed-phase protein chromatography and FT-ICR mass spectrometry in analyzing CCNU (<e1>lomustine</e1>, 1-(2-chloroethyl)-3-cyclohexyl-1-nitroso-urea, MW: 233.7Da) modification of <e2>stathmin</e2>.","Regulator"
"In this report, we demonstrate the utility of reversed-phase protein chromatography and FT-ICR mass spectrometry in analyzing CCNU (lomustine, <e1>1-(2-chloroethyl)-3-cyclohexyl-1-nitroso-urea</e1>, MW: 233.7Da) modification of <e2>stathmin</e2>.","Regulator"
"Amitriptyline, but not any other <e1>tricyclic</e1> or selective serotonin reuptake inhibitor antidepressants, promotes <e2>TrkA</e2> autophosphorylation in primary neurons and induces neurite outgrowth in PC12 cells.","Not"
"We report here that <e1>amitriptyline</e1>, an antidepressant drug, directly binds <e2>TrkA</e2> and TrkB and triggers their dimerization and activation.","Regulator"
"We report here that <e1>amitriptyline</e1>, an antidepressant drug, directly binds TrkA and <e2>TrkB</e2> and triggers their dimerization and activation.","Regulator"
"<e1>Amitriptyline</e1> is a <e2>TrkA</e2> and TrkB receptor agonist that promotes TrkA/TrkB heterodimerization and has potent neurotrophic activity.","Regulator"
"<e1>Amitriptyline</e1> is a TrkA and <e2>TrkB</e2> receptor agonist that promotes TrkA/TrkB heterodimerization and has potent neurotrophic activity.","Regulator"
"We report here that <e1>amitriptyline</e1>, an antidepressant drug, directly binds <e2>TrkA</e2> and TrkB and triggers their dimerization and activation.","Regulator"
"<e1>Amitriptyline</e1> is a <e2>TrkA</e2> and TrkB receptor agonist that promotes TrkA/TrkB heterodimerization and has potent neurotrophic activity.","Regulator"
"<e1>Amitriptyline</e1> is a TrkA and <e2>TrkB</e2> receptor agonist that promotes TrkA/TrkB heterodimerization and has potent neurotrophic activity.","Regulator"
"<e1>Amitriptyline</e1> is a <e2>TrkA</e2> and TrkB receptor agonist that promotes TrkA/TrkB heterodimerization and has potent neurotrophic activity.","Regulator"
"<e1>Amitriptyline</e1> is a TrkA and <e2>TrkB</e2> receptor agonist that promotes TrkA/TrkB heterodimerization and has potent neurotrophic activity.","Regulator"
"We report here that <e1>amitriptyline</e1>, an antidepressant drug, directly binds <e2>TrkA</e2> and TrkB and triggers their dimerization and activation.","Regulator"
